9.9,0.371571911,0.628428089
10,0.367874636,0.632125364
10.1,0.36421416,0.63578584
10.2,0.360590122,0.639409878
10.3,0.357002163,0.642997837
10.4,0.353449892,0.646550108
10.5,0.349932927,0.650067073
10.6,0.346450955,0.653549045
10.7,0.34300363,0.65699637
10.8,0.33959061,0.66040939
10.9,0.336211556,0.663788444
11,0.332866132,0.667133868
11.1,0.329554008,0.670445992
11.2,0.326274857,0.673725143
11.3,0.323028355,0.676971645
11.4,0.319814117,0.680185883
11.5,0.316631864,0.683368136
11.6,0.31348128,0.68651872
11.7,0.310362048,0.689637952
11.8,0.307273859,0.692726141
11.9,0.304216404,0.695783596
12,0.301189377,0.698810623
12.1,0.298192477,0.701807523
12.2,0.295225404,0.704774596
12.3,0.292287856,0.707712144
12.4,0.289379538,0.710620462
12.5,0.286500162,0.713499838
12.6,0.28364944,0.71635056
12.7,0.280827085,0.719172915
12.8,0.278032815,0.721967185
12.9,0.27526635,0.72473365
13,0.272527411,0.727472589
13.1,0.269815723,0.730184277
13.2,0.267131015,0.732868985
13.3,0.264473033,0.735526967
13.4,0.261841499,0.738158501
13.5,0.259236149,0.740763851
13.6,0.256656724,0.743343276
13.7,0.254102963,0.745897037
13.8,0.251574611,0.748425389
13.9,0.249071414,0.750928586
14,0.246593121,0.753406879
14.1,0.244139482,0.755860518
14.2,0.241710262,0.758289738
14.3,0.239305215,0.760694785
14.4,0.236924097,0.763075903
14.5,0.23456667,0.76543333
14.6,0.232232699,0.767767301
14.7,0.22992195,0.77007805
14.8,0.227634192,0.772365808
14.9,0.225369197,0.774630803
15,0.223126737,0.776873263
15.1,0.220906589,0.779093411
15.2,0.218708532,0.781291468
15.3,0.216532344,0.783467656
15.4,0.21437781,0.78562219
15.5,0.212244713,0.787755287
15.6,0.210132841,0.789867159
15.7,0.208041982,0.791958018
15.8,0.205971928,0.794028072
15.9,0.203922471,0.796077529
16,0.201893408,0.798106592
16.1,0.199884535,0.800115465
16.2,0.19789565,0.80210435
16.3,0.195926557,0.804073443
16.4,0.193977056,0.806022944
16.5,0.192046955,0.807953045
16.6,0.19013606,0.80986394
16.7,0.188244179,0.811755821
16.8,0.186371124,0.813628876
16.9,0.184516707,0.815483293
17,0.182680742,0.817319258
17.1,0.180863046,0.819136954
17.2,0.179063437,0.820936563
17.3,0.177281734,0.822718266
17.4,0.175517759,0.824482241
17.5,0.173771334,0.826228666
17.6,0.172042285,0.827957715
17.7,0.170330437,0.829669563
17.8,0.168635619,0.831364381
17.9,0.166957661,0.833042339
18,0.165296427,0.834703573
18.1,0.163651727,0.836348273
18.2,0.162023396,0.837976604
18.3,0.16041127,0.83958873
18.4,0.158815189,0.841184811
18.5,0.157234992,0.842765008
18.6,0.155670522,0.844329478
18.7,0.154121622,0.845878378
18.8,0.152588137,0.847411863
18.9,0.151069913,0.848930087
19,0.149566798,0.850433202
19.1,0.148078642,0.851921358
19.2,0.146605294,0.853394706
19.3,0.145146608,0.854853392
19.4,0.143702436,0.856297564
19.5,0.142272633,0.857727367
19.6,0.140857055,0.859142945
19.7,0.139455561,0.860544439
19.8,0.138068011,0.861931989
19.9,0.136694294,0.863305706
20,0.135334249,0.864665751
20.1,0.133987738,0.866012262
20.2,0.132654626,0.867345374
20.3,0.13133478,0.86866522
20.4,0.130028067,0.869971933
20.5,0.128734355,0.871265645
20.6,0.127453513,0.872546487
20.7,0.126185413,0.873814587
20.8,0.124929927,0.875070073
20.9,0.123686928,0.876313072
21,0.12245629,0.87754371
21.1,0.121237889,0.878762111
21.2,0.120031601,0.879968399
21.3,0.118837304,0.881162696
21.4,0.117654875,0.882345125
21.5,0.116484203,0.883515797
21.6,0.115325237,0.884674763
21.7,0.114177802,0.885822198
21.8,0.113041782,0.886958218
21.9,0.111917066,0.888082934
22,0.110803538,0.889196462
22.1,0.109701089,0.890298911
22.2,0.108609606,0.891390394
22.3,0.107528981,0.892471019
22.4,0.106459104,0.893540896
22.5,0.10539987,0.89460013
22.6,0.104351169,0.895648831
22.7,0.103312898,0.896687102
22.8,0.102284952,0.897715048
22.9,0.101267227,0.898732773
23,0.100259619,0.899740381
23.1,0.099262029,0.900737971
23.2,0.098274359,0.901725641
23.3,0.097296547,0.902703453
23.4,0.096328465,0.903671535
23.5,0.095370013,0.904629987
23.6,0.094421097,0.905578903
23.7,0.093481622,0.906518378
23.8,0.092551493,0.907448507
23.9,0.091630618,0.908369382
24,0.090718904,0.909281096
24.1,0.08981626,0.91018374
24.2,0.088922596,0.911077404
24.3,0.088037821,0.911962179
24.4,0.087161848,0.912838152
24.5,0.086294588,0.913705412
24.6,0.085435954,0.914564046
24.7,0.08458586,0.91541414
24.8,0.08374422,0.91625578
24.9,0.082910953,0.917089047
25,0.082085995,0.917914005
25.1,0.081269245,0.918730755
25.2,0.080460622,0.919539378
25.3,0.079660046,0.920339954
25.4,0.078867436,0.921132564
25.5,0.078082713,0.921917287
25.6,0.077305797,0.922694203
25.7,0.076536612,0.923463388
25.8,0.07577508,0.92422492
25.9,0.075021125,0.924978875
26,0.07427467,0.92572533
26.1,0.073535642,0.926464358
26.2,0.072803965,0.927196035
26.3,0.072079566,0.927920434
26.4,0.071362372,0.928637628
26.5,0.07065231,0.92934769
26.6,0.069949312,0.930050688
26.7,0.06925333,0.93074667
26.8,0.068564274,0.931435726
26.9,0.067882075,0.932117925
27,0.067206665,0.932793335
27.1,0.066537976,0.933462024
27.2,0.065875941,0.934124059
27.3,0.065220493,0.934779507
27.4,0.064571567,0.935428433
27.5,0.063929098,0.936070902
27.6,0.06329302,0.93670698
27.7,0.062663269,0.937336731
27.8,0.062039783,0.937960217
27.9,0.061422498,0.938577502
28,0.060811351,0.939188649
28.1,0.060206282,0.939793718
28.2,0.059607227,0.940392773
28.3,0.059014132,0.940985868
28.4,0.058426962,0.941573038
28.5,0.057845634,0.942154366
28.6,0.057270091,0.942729909
28.7,0.056700275,0.943299725
28.8,0.056136129,0.943863871
28.9,0.055577596,0.944422404
29,0.05502462,0.94497538
29.1,0.054477145,0.945522855
29.2,0.053935117,0.946064883
29.3,0.053398481,0.946601519
29.4,0.052867182,0.947132818
29.5,0.052341168,0.947658832
29.6,0.051820384,0.948179616
29.7,0.051304779,0.948695221
29.8,0.0507943,0.9492057
29.9,0.050288896,0.949711104
30,0.049788519,0.950211481
30.1,0.049293139,0.950706861
30.2,0.048802688,0.951197312
30.3,0.048317117,0.951682883
30.4,0.047836377,0.952163623
30.5,0.04736042,0.95263958
30.6,0.046889199,0.953110801
30.7,0.046422665,0.953577335
30.8,0.045960773,0.954039227
30.9,0.045503476,0.954496524
31,0.045050727,0.954949273
31.1,0.044602482,0.955397518
31.2,0.044158695,0.955841305
31.3,0.043719322,0.956280678
31.4,0.043284319,0.956715681
31.5,0.042853641,0.957146359
31.6,0.042427245,0.957572755
31.7,0.042005091,0.957994909
31.8,0.041587148,0.958412852
31.9,0.041173364,0.958826636
32,0.040763698,0.959236302
32.1,0.040358107,0.959641893
32.2,0.039956551,0.960043449
32.3,0.039558991,0.960441009
32.4,0.039165387,0.960834613
32.5,0.038775698,0.961224302
32.6,0.038389886,0.961610114
32.7,0.038007912,0.961992088
32.8,0.037629738,0.962370262
32.9,0.037255326,0.962744674
33,0.036884638,0.963115362
33.1,0.036517637,0.963482363
33.2,0.036154285,0.963845715
33.3,0.035794547,0.964205453
33.4,0.035438389,0.964561611
33.5,0.035085782,0.964914218
33.6,0.034736685,0.965263315
33.7,0.034391061,0.965608939
33.8,0.034048876,0.965951124
33.9,0.033710096,0.966289904
34,0.033374686,0.966625314
34.1,0.033042615,0.966957385
34.2,0.032713847,0.967286153
34.3,0.03238835,0.96761165
34.4,0.032066091,0.967933909
34.5,0.031747038,0.968252962
34.6,0.031431159,0.968568841
34.7,0.031118421,0.968881579
34.8,0.030808795,0.969191205
34.9,0.030502247,0.969497753
35,0.030198748,0.969801252
35.1,0.029898268,0.970101732
35.2,0.029600787,0.970399213
35.3,0.029306266,0.970693734
35.4,0.029014676,0.970985324
35.5,0.028725988,0.971274012
35.6,0.028440172,0.971559828
35.7,0.0281572,0.9718428
35.8,0.027877044,0.972122956
35.9,0.027599675,0.972400325
36,0.027325065,0.972674935
36.1,0.027053188,0.972946812
36.2,0.026784014,0.973215986
36.3,0.026517519,0.973482481
36.4,0.026253673,0.973746327
36.5,0.025992452,0.974007548
36.6,0.025733828,0.974266172
36.7,0.025477775,0.974522225
36.8,0.02522427,0.97477573
36.9,0.024973296,0.975026704
37,0.024724819,0.975275181
37.1,0.024478815,0.975521185
37.2,0.024235258,0.975764742
37.3,0.023994125,0.976005875
37.4,0.023755391,0.976244609
37.5,0.023519033,0.976480967
37.6,0.023285025,0.976714975
37.7,0.023053346,0.976946654
37.8,0.022823972,0.977176028
37.9,0.022596879,0.977403121
38,0.022372044,0.977627956
38.1,0.022149446,0.977850554
38.2,0.021929062,0.978070938
38.3,0.021710868,0.978289132
38.4,0.021494844,0.978505156
38.5,0.02128097,0.97871903
38.6,0.02106923,0.97893077
38.7,0.020859597,0.979140403
38.8,0.02065205,0.97934795
38.9,0.020446567,0.979553433
39,0.02024313,0.97975687
39.1,0.020041716,0.979958284
39.2,0.019842306,0.980157694
39.3,0.019644881,0.980355119
39.4,0.019449419,0.980550581
39.5,0.019255901,0.980744099
39.6,0.019064309,0.980935691
39.7,0.018874622,0.981125378
39.8,0.018686822,0.981313178
39.9,0.018500889,0.981499111
40,0.018316806,0.981683194
40.1,0.018134553,0.981865447
40.2,0.017954113,0.982045887
40.3,0.017775473,0.982224527
40.4,0.017598611,0.982401389
40.5,0.017423509,0.982576491
40.6,0.017250149,0.982749851
40.7,0.017078514,0.982921486
40.8,0.016908586,0.983091414
40.9,0.016740349,0.983259651
41,0.016573786,0.983426214
41.1,0.01640888,0.98359112
41.2,0.016245615,0.983754385
41.3,0.016083974,0.983916026
41.4,0.01592394,0.98407606
41.5,0.015765499,0.984234501
41.6,0.015608633,0.984391367
41.7,0.015453327,0.984546673
41.8,0.015299565,0.984700435
41.9,0.015147334,0.984852666
42,0.014996621,0.985003379
42.1,0.014847407,0.985152593
42.2,0.014699679,0.985300321
42.3,0.01455342,0.98544658
42.4,0.014408617,0.985591383
42.5,0.014265255,0.985734745
42.6,0.014123319,0.985876681
42.7,0.013982795,0.986017205
42.8,0.013843669,0.986156331
42.9,0.013705927,0.986294073
43,0.013569555,0.986430445
43.1,0.01343454,0.98656546
43.2,0.013300868,0.986699132
43.3,0.013168525,0.986831475
43.4,0.013037499,0.986962501
43.5,0.012907775,0.987092225
43.6,0.012779342,0.987220658
43.7,0.01265219,0.98734781
43.8,0.012526304,0.987473696
43.9,0.012401671,0.987598329
44,0.012278277,0.987721723
44.1,0.012156112,0.987843888
44.2,0.012035162,0.987964838
44.3,0.011915415,0.988084585
44.4,0.01179686,0.98820314
44.5,0.011679484,0.988320516
44.6,0.011563276,0.988436724
44.7,0.011448224,0.988551776
44.8,0.011334316,0.988665684
44.9,0.011221541,0.988778459
45,0.011109888,0.988890112
45.1,0.010999344,0.989000656
45.2,0.0108899,0.9891101
45.3,0.010781546,0.989218454
45.4,0.010674272,0.989325728
45.5,0.010568066,0.989431934
45.6,0.010462917,0.989537083
45.7,0.010358814,0.989641186
45.8,0.010255746,0.989744254
45.9,0.010153705,0.989846295
46,0.010052678,0.989947322
46.1,0.009952657,0.990047343
46.2,0.00985363,0.99014637
46.3,0.009755589,0.990244411
46.4,0.009658523,0.990341477
46.5,0.009562422,0.990437578
46.6,0.009467278,0.990532722
46.7,0.009373079,0.990626921
46.8,0.009279817,0.990720183
46.9,0.009187482,0.990812518
47,0.009096067,0.990903933
47.1,0.009005563,0.990994437
47.2,0.00891596,0.99108404
47.3,0.008827249,0.991172751
47.4,0.00873942,0.99126058
47.5,0.008652465,0.991347535
47.6,0.008566375,0.991433625
47.7,0.008481142,0.991518858
47.8,0.008396757,0.991603243
47.9,0.008313211,0.991686789
48,0.008230496,0.991769504
48.1,0.008148604,0.991851396
48.2,0.008067527,0.991932473
48.3,0.007987256,0.992012744
48.4,0.007907783,0.992092217
48.5,0.007829101,0.992170899
48.6,0.007751201,0.992248799
48.7,0.007674076,0.992325924
48.8,0.007597721,0.992402279
48.9,0.007522125,0.992477875
49,0.007447282,0.992552718
49.1,0.007373183,0.992626817
49.2,0.007299822,0.992700178
49.3,0.00722719,0.99277281
49.4,0.007155282,0.992844718
49.5,0.007084088,0.992915912
49.6,0.007013603,0.992986397
49.7,0.006943819,0.993056181
49.8,0.006874729,0.993125271
49.9,0.006806327,0.993193673
50,0.006738604,0.993261396
50.1,0.006671556,0.993328444
50.2,0.006605174,0.993394826
50.3,0.006539452,0.993460548
50.4,0.006474384,0.993525616
50.5,0.006409965,0.993590035
50.6,0.006346188,0.993653812
50.7,0.006283045,0.993716955
50.8,0.00622053,0.99377947
50.9,0.006158637,0.993841363
51,0.00609736,0.99390264
51.1,0.006036693,0.993963307
51.2,0.005976629,0.994023371
51.3,0.005917163,0.994082837
51.4,0.005858289,0.994141711
51.5,0.0058,0.9942
51.6,0.005742291,0.994257709
51.7,0.005685155,0.994314845
51.8,0.005628589,0.994371411
51.9,0.005572584,0.994427416
52,0.005517137,0.994482863
52.1,0.005462241,0.994537759
52.2,0.005407893,0.994592107
52.3,0.005354086,0.994645914
52.4,0.005300814,0.994699186
52.5,0.005248072,0.994751928
52.6,0.005195855,0.994804145
52.7,0.005144158,0.994855842
52.8,0.005092975,0.994907025
52.9,0.005042301,0.994957699
53,0.004992131,0.995007869
53.1,0.004942461,0.995057539
53.2,0.004893284,0.995106716
53.3,0.004844597,0.995155403
53.4,0.004796394,0.995203606
53.5,0.00474867,0.99525133
53.6,0.004701421,0.995298579
53.7,0.004654641,0.995345359
53.8,0.004608328,0.995391672
53.9,0.004562476,0.995437524
54,0.004517081,0.995482919
54.1,0.004472137,0.995527863
54.2,0.00442764,0.99557236
54.3,0.004383586,0.995616414
54.4,0.004339971,0.995660029
54.5,0.004296789,0.995703211
54.6,0.004254037,0.995745963
54.7,0.004211711,0.995788289
54.8,0.004169805,0.995830195
54.9,0.004128317,0.995871683
55,0.00408724,0.99591276
55.1,0.004046573,0.995953427
55.2,0.00400631,0.99599369
55.3,0.003966447,0.996033553
55.4,0.003926981,0.996073019
55.5,0.003887907,0.996112093
55.6,0.003849223,0.996150777
55.7,0.003810925,0.996189075
55.8,0.003773007,0.996226993
55.9,0.003735466,0.996264534
56,0.0036983,0.9963017
56.1,0.003661502,0.996338498
56.2,0.003625071,0.996374929
56.3,0.003589003,0.996410997
56.4,0.003553293,0.996446707
56.5,0.003517939,0.996482061
56.6,0.003482936,0.996517064
56.7,0.003448281,0.996551719
56.8,0.003413971,0.996586029
56.9,0.003380002,0.996619998
57,0.003346371,0.996653629
57.1,0.003313075,0.996686925
57.2,0.00328011,0.99671989
57.3,0.003247473,0.996752527
57.4,0.003215162,0.996784838
57.5,0.003183172,0.996816828
57.6,0.0031515,0.9968485
57.7,0.003120143,0.996879857
57.8,0.003089098,0.996910902
57.9,0.003058363,0.996941637
58,0.003027933,0.996972067
58.1,0.002997805,0.997002195
58.2,0.002967978,0.997032022
58.3,0.002938447,0.997061553
58.4,0.00290921,0.99709079
58.5,0.002880264,0.997119736
58.6,0.002851605,0.997148395
58.7,0.002823232,0.997176768
58.8,0.00279514,0.99720486
58.9,0.002767329,0.997232671
59,0.002739795,0.997260205
59.1,0.002712536,0.997287464
59.2,0.002685548,0.997314452
59.3,0.002658829,0.997341171
59.4,0.002632375,0.997367625
59.5,0.002606186,0.997393814
59.6,0.002580257,0.997419743
59.7,0.002554586,0.997445414
59.8,0.002529171,0.997470829
59.9,0.00250401,0.99749599
60,0.002479099,0.997520901
60.1,0.002454436,0.997545564
60.2,0.002430019,0.997569981
60.3,0.002405845,0.997594155
60.4,0.002381912,0.997618088
60.5,0.002358218,0.997641782
60.6,0.00233476,0.99766524
60.7,0.002311536,0.997688464
60.8,0.002288543,0.997711457
60.9,0.00226578,0.99773422
61,0.002243244,0.997756756
61.1,0.002220932,0.997779068
61.2,0.002198843,0.997801157
61.3,0.002176974,0.997823026
61.4,0.002155323,0.997844677
61.5,0.002133889,0.997866111
61.6,0.002112668,0.997887332
61.7,0.002091658,0.997908342
61.8,0.002070859,0.997929141
61.9,0.002050266,0.997949734
62,0.002029879,0.997970121
62.1,0.002009696,0.997990304
62.2,0.001989714,0.998010286
62.3,0.001969931,0.998030069
62.4,0.001950345,0.998049655
62.5,0.001930955,0.998069045
62.6,0.001911758,0.998088242
62.7,0.001892752,0.998107248
62.8,0.001873936,0.998126064
62.9,0.001855308,0.998144692
63,0.001836865,0.998163135
63.1,0.001818606,0.998181394
63.2,0.001800529,0.998199471
63.3,0.001782631,0.998217369
63.4,0.001764912,0.998235088
63.5,0.001747369,0.998252631
63.6,0.001730001,0.998269999
63.7,0.001712806,0.998287194
63.8,0.001695781,0.998304219
63.9,0.001678925,0.998321075
64,0.001662237,0.998337763
64.1,0.001645715,0.998354285
64.2,0.001629356,0.998370644
64.3,0.001613159,0.998386841
64.4,0.001597123,0.998402877
64.5,0.001581245,0.998418755
64.6,0.001565525,0.998434475
64.7,0.001549959,0.998450041
64.8,0.001534547,0.998465453
64.9,0.001519287,0.998480713
65,0.001504178,0.998495822
65.1,0.001489217,0.998510783
65.2,0.001474402,0.998525598
65.3,0.001459733,0.998540267
65.4,0.001445212,0.998554788
65.5,0.001430835,0.998569165
65.6,0.0014166,0.9985834
65.7,0.001402506,0.998597494
65.8,0.001388551,0.998611449
65.9,0.001374734,0.998625266
66,0.001361054,0.998638946
66.1,0.001347509,0.998652491
66.2,0.001334098,0.998665902
66.3,0.00132082,0.99867918
66.4,0.001307673,0.998692327
66.5,0.001294657,0.998705343
66.6,0.001281769,0.998718231
66.7,0.001269009,0.998730991
66.8,0.001256376,0.998743624
66.9,0.001243868,0.998756132
67,0.001231484,0.998768516
67.1,0.001219224,0.998780776
67.2,0.001207085,0.998792915
67.3,0.001195068,0.998804932
67.4,0.00118317,0.99881683
67.5,0.001171391,0.998828609
67.6,0.001159729,0.998840271
67.7,0.001148185,0.998851815
67.8,0.001136756,0.998863244
67.9,0.001125442,0.998874558
68,0.001114241,0.998885759
68.1,0.001103153,0.998896847
68.2,0.001092178,0.998907822
68.3,0.001081302,0.998918698
68.4,0.001070522,0.998929478
68.5,0.00105985,0.99894015
68.6,0.001049282,0.998950718
68.7,0.001038819,0.998961181
68.8,0.001028459,0.998971541
68.9,0.001018202,0.998981798
69,0.001008047,0.998991953
69.1,0.000997991,0.999002009
69.2,0.000988036,0.999011964
69.3,0.000978179,0.999021821
69.4,0.000968421,0.999031579
69.5,0.000958759,0.999041241
69.6,0.000949194,0.999050806
69.7,0.000939724,0.999060276
69.8,0.000930349,0.999069651
69.9,0.000921067,0.999078933
70,0.000911879,0.999088121
70.1,0.000902783,0.999097217
70.2,0.000893778,0.999106222
70.3,0.000884864,0.999115136
70.4,0.000876041,0.999123959
70.5,0.000867306,0.999132694
70.6,0.000858661,0.999141339
70.7,0.000850104,0.999149896
70.8,0.000841634,0.999158366
70.9,0.00083325,0.99916675
71,0.000824953,0.999175047
71.1,0.000816742,0.999183258
71.2,0.00080861,0.99919139
71.3,0.000800537,0.999199463
71.4,0.000792543,0.999207457
71.5,0.000784629,0.999215371
71.6,0.000776793,0.999223207
71.7,0.000769035,0.999230965
71.8,0.000761354,0.999238646
71.9,0.00075375,0.99924625
72,0.000746221,0.999253779
72.1,0.000738767,0.999261233
72.2,0.000731388,0.999268612
72.3,0.000724082,0.999275918
72.4,0.00071685,0.99928315
72.5,0.00070969,0.99929031
72.6,0.000702602,0.999297398
72.7,0.000695585,0.999304415
72.8,0.000688638,0.999311362
72.9,0.000681762,0.999318238
73,0.000674955,0.999325045
73.1,0.000668217,0.999331783
73.2,0.000661548,0.999338452
73.3,0.000654946,0.999345054
73.4,0.000648412,0.999351588
73.5,0.000641944,0.999358056
73.6,0.000635543,0.999364457
73.7,0.000629207,0.999370793
73.8,0.000622937,0.999377063
73.9,0.000616732,0.999383268
74,0.000610591,0.999389409
74.1,0.000604514,0.999395486
74.2,0.00059848,0.99940152
74.3,0.000592503,0.999407497
74.4,0.000586586,0.999413414
74.5,0.000580728,0.999419272
74.6,0.000574928,0.999425072
74.7,0.000569186,0.999430814
74.8,0.000563501,0.999436499
74.9,0.000557874,0.999442126
75,0.000552302,0.999447698
75.1,0.000546787,0.999453213
75.2,0.000541326,0.999458674
75.3,0.000535921,0.999464079
75.4,0.000530569,0.999469431
75.5,0.000525272,0.999474728
75.6,0.000520027,0.999479973
75.7,0.000514836,0.999485164
75.8,0.000509697,0.999490303
75.9,0.000504609,0.999495391
76,0.000499574,0.999500426
76.1,0.000494589,0.999505411
76.2,0.000489655,0.999510345
76.3,0.000484771,0.999515229
76.4,0.000479937,0.999520063
76.5,0.000475152,0.999524848
76.6,0.000470416,0.999529584
76.7,0.000465729,0.999534271
76.8,0.000461089,0.999538911
76.9,0.000456498,0.999543502
77,0.000451954,0.999548046
77.1,0.00044745,0.99955255
77.2,0.000442984,0.999557016
77.3,0.000438564,0.999561436
77.4,0.000434187,0.999565813
77.5,0.000429854,0.999570146
77.6,0.000425564,0.999574436
77.7,0.000421318,0.999578682
77.8,0.000417113,0.999582887
77.9,0.000412951,0.999587049
78,0.00040883,0.99959117
78.1,0.000404751,0.999595249
78.2,0.000400712,0.999599288
78.3,0.000396714,0.999603286
78.4,0.000392756,0.999607244
78.5,0.000388837,0.999611163
78.6,0.000384959,0.999615041
78.7,0.000381119,0.999618881
78.8,0.000377317,0.999622683
78.9,0.000373554,0.999626446
79,0.000369829,0.999630171
79.1,0.000366142,0.999633858
79.2,0.000362491,0.999637509
79.3,0.000358878,0.999641122
79.4,0.000355302,0.999644698
79.5,0.000351762,0.999648238
79.6,0.000348257,0.999651743
79.7,0.000344789,0.999655211
79.8,0.000341356,0.999658644
79.9,0.000337958,0.999662042
80,0.000334593,0.999665407
80.1,0.000331256,0.999668744
80.2,0.000327952,0.999672048
80.3,0.000324681,0.999675319
80.4,0.000321442,0.999678558
80.5,0.000318236,0.999681764
80.6,0.000315061,0.999684939
80.7,0.000311919,0.999688081
80.8,0.000308807,0.999691193
80.9,0.000305727,0.999694273
81,0.000302677,0.999697323
81.1,0.000299658,0.999700342
81.2,0.000296669,0.999703331
81.3,0.00029371,0.99970629
81.4,0.000290781,0.999709219
81.5,0.000287881,0.999712119
81.6,0.00028501,0.99971499
81.7,0.000282168,0.999717832
81.8,0.000279354,0.999720646
81.9,0.000276569,0.999723431
82,0.000273811,0.999726189
82.1,0.000271082,0.999728918
82.2,0.00026838,0.99973162
82.3,0.000265706,0.999734294
82.4,0.000263058,0.999736942
82.5,0.000260437,0.999739563
82.6,0.000257844,0.999742156
82.7,0.000255276,0.999744724
82.8,0.000252735,0.999747265
82.9,0.00025022,0.99974978
83,0.000247726,0.999752274
83.1,0.000245257,0.999754743
83.2,0.000242812,0.999757188
83.3,0.000240392,0.999759608
83.4,0.000237995,0.999762005
83.5,0.000235623,0.999764377
83.6,0.000233275,0.999766725
83.7,0.00023095,0.99976905
83.8,0.000228648,0.999771352
83.9,0.00022637,0.99977363
84,0.000224114,0.999775886
84.1,0.000221881,0.999778119
84.2,0.00021967,0.99978033
84.3,0.000217481,0.999782519
84.4,0.000215314,0.999784686
84.5,0.000213169,0.999786831
84.6,0.000211045,0.999788955
84.7,0.000208943,0.999791057
84.8,0.000206862,0.999793138
84.9,0.000204801,0.999795199
85,0.000202762,0.999797238
85.1,0.000200743,0.999799257
85.2,0.000198744,0.999801256
85.3,0.000196765,0.999803235
85.4,0.000194806,0.999805194
85.5,0.000192867,0.999807133
85.6,0.000190947,0.999809053
85.7,0.000189047,0.999810953
85.8,0.000187165,0.999812835
85.9,0.000185303,0.999814697
86,0.000183458,0.999816542
86.1,0.000181633,0.999818367
86.2,0.000179825,0.999820175
86.3,0.000178036,0.999821964
86.4,0.000176264,0.999823736
86.5,0.000174511,0.999825489
86.6,0.000172774,0.999827226
86.7,0.000171056,0.999828944
86.8,0.000169354,0.999830646
86.9,0.00016767,0.99983233
87,0.000166002,0.999833998
87.1,0.000164351,0.999835649
87.2,0.000162716,0.999837284
87.3,0.000161098,0.999838902
87.4,0.000159496,0.999840504
87.5,0.00015791,0.99984209
87.6,0.00015634,0.99984366
87.7,0.000154785,0.999845215
87.8,0.000153246,0.999846754
87.9,0.000151722,0.999848278
88,0.000150213,0.999849787
88.1,0.000148719,0.999851281
88.2,0.00014724,0.99985276
88.3,0.000145776,0.999854224
88.4,0.000144326,0.999855674
88.5,0.000142891,0.999857109
